kode_entitas;nama_entitas;sektor;subsektor;industri;subindustri;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;Jumlah_laba_rugi_sebelum_pajak_penghasilan;Jumlah_laba_rugi_dari_operasi_yang_dilanjutkan;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal;Jumlah_kenaikan_penurunan_bersih_kas_dan_setara_kas;Kas_dan_setara_kas_arus_kas_akhir_periode
TAMA;PT Lancartama Sejati Tbk.;J. Infrastructures;J2. Heavy Constructions & Civil Engineering;J21. Heavy Constructions & Civil Engineering;J211. Heavy Constructions & Civil Engineering;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;26662825457.0;172560801091.0;199223626548.0;62132994420.0;77733354668.0;139866349088.0;30000000325.0;0;35519812879.0;59357277460.0;59357277460.0;199223626548.0;3595904789.0;-4393493362.0;-4966075922.0;-4966075922.0;-5019653922.0;-5019653922.0;-4966075922.0;0;-2788205611.0;998573206.0
TAMU;PT Pelayaran Tamarin Samudra Tbk.;A. Energy;A1. Oil, Gas & Coal;A13. Oil, Gas & Coal Supports;A132. Oil, Gas & Coal Equipment & Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;9701560.0;53476585.0;63178145.0;6161539.0;26086655.0;32248194.0;30113735.0;0;310840.0;30929810.0;30929951.0;63178145.0;377938.0;-4853963.0;-4872917.0;-4872917.0;-4859717.0;-4859717.0;-4872917.0;0;1116883.0;2253815.0
TAPG;PT Triputra Agro Persada Tbk.;D. Consumer Non-Cyclicals;D2. Food & Beverage;D23. Agricultural Products;D232. Plantations & Crops;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;3679197.0;10846927.0;14526124.0;2093814.0;2019566.0;4113380.0;1985254.0;00.00;3335405.0;10021277.0;10412744.0;14526124.0;3715864.0;3689281.0;3088745.0;3088745.0;3113047.0;3004371.0;2981120.0;107625.0;628975.0;1957773.0
TARA;PT Agung Semesta Sejahtera Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;29688253807.0;1050560471750.0;1080248725557.0;20069386892.0;537893159.0;20607280051.0;1006964575000.0;;14657026160.0;1050097116284.0;1059641445506.0;1080248725557.0;0;-3002375113.0;-3070556913.0;-3070556913.0;-3047336103.0;-3083450747.0;-3106671557.0;36114644.0;1019157290.0;3708800000.0
TAXI;Express Transindo Utama Tbk;K. Transportation & Logistic;K1. Transportation;K13. Passenger Land Transportation;K132. Road Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Ribuan / In Thousand;0;0;73091558.0;0;0;11664497.0;1022364716.0;;319938860.0;62541092.0;61427061.0;73091558.0;-5690489.0;-15022098.0;-14903708.0;-14903708.0;-14641200.0;-14641200.0;-14892119.0;-11589.0;-6426376.0;9588071.0
TAYS;PT Jaya Swarasa Agung Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D22. Processed Foods;D222. Processed Foods;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;205093349448.0;202614609848.0;407707959296.0;250914615348.0;13330467532.0;264245082880.0;54946000000.0;0;73273779573.0;143470464892.0;143462876416.0;407707959296.0;86839694273.0;11534080894.0;7732743618.0;7732743618.0;9802429938.0;9799158842.0;7730273769.0;2469849.0;-28341038449.0;1866951983.0
TBIG;PT Tower Bersama Infrastructure Tbk;J. Infrastructures;J3. Telecommunication;J32. Wireless Telecommunication Services;J321. Wireless Telecommunication Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;3565804.0;39574164.0;43139968.0;8728182.0;23491403.0;32219585.0;453140.0;0;1594466.0;10329435.0;10920383.0;43139968.0;4741044.0;2405199.0;1911766.0;1689441.0;-551194.0;-625646.0;1637579.0;51862.0;313703.0;966386.0
TBLA;Tunas Baru Lampung Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D22. Processed Foods;D222. Processed Foods;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;11374948.0;12298696.0;23673644.0;9485740.0;7355670.0;16841410.0;667762.0;0;487030.0;6820199.0;6832234.0;23673644.0;3474723.0;1020318.0;801440.0;801440.0;811542.0;810784.0;800689.0;751.00.00;-134833.0;590584.0
TBMS;Tembaga Mulia Semanan Tbk;B. Basic Materials;B1. Basic Materials;B14. Metals & Minerals;B142. Cooper;Foreign Corporation;Foreign Company;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;110844073.0;24047874.0;134891947.0;73256152.0;72449.0;73328601.0;12438142.0;0;23918280.0;61563346.0;61563346.0;134891947.0;14810207.0;6735397.0;5225262.0;5225262.0;5225262.0;5225262.0;5225262.0;;928994.0;30690286.0
TCID;Mandom Indonesia Tbk;D. Consumer Non-Cyclicals;D4. Nondurable Household Products;D42. Personal Care Products;D421. Personal Care Products;Foreign Corporation;Foreign Company;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;1594565567872.0;786092350234.0;2380657918106.0;221011501094.0;304858502250.0;525870003344.0;100533333500.0;;188300825786.0;1854788106097.0;1854787914762.0;2380657918106.0;411435311613.0;27802697679.0;18109470352.0;18109470352.0;35440919037.0;35799172684.0;18467723999.0;-358253647.0;22172598420.0;573375511248.0
TCPI;PT Transcoal Pacific Tbk.;A. Energy;A1. Oil, Gas & Coal;A12. Coal;A122. Coal Distribution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;702956.0;2106913.0;2809869.0;859876.0;301969.0;1161845.0;500000.0;00.00;287995.0;1540660.0;1648024.0;2809869.0;374373.0;144097.0;115667.0;115667.0;123325.0;115870.0;108626.0;7041.00.00;-41768.0;89732.0
TEBE;PT Dana Brata Luhur Tbk.;A. Energy;A1. Oil, Gas & Coal;A12. Coal;A122. Coal Distribution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Ribuan / In Thousand;454419703.0;848085685.0;1302505388.0;235004804.0;13188467.0;248193271.0;128500000.0;0;277967904.0;1046476228.0;1054312117.0;1302505388.0;462266385.0;423102362.0;327830339.0;327830339.0;331159098.0;328771374.0;325445065.0;2385274.0;257706730.0;409185230.0
TECH;PT Indosterling Technomedia Tbk;I. Technology;I1. Software & IT Services;I12. IT Services & Consulting;I121. IT Services & Consulting;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;65304262728.0;9139252667.0;74443515395.0;4670770685.0;4087940086.0;8758710771.0;62815000000.0;;23582016208.0;67669768696.0;65684804624.0;74443515395.0;17960906890.0;3367981815.0;2862407154.0;2862407154.0;4003854253.0;4373881807.0;3230337966.0;-367930812.0;1040645350.0;39007690018.0
TELE;PT Omni Inovasi Indonesia Tbk;E. Consumer Cyclicals;E7. Retailing;E71. Consumer Distributors;E711. Consumer Distributors;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15731.0;Jutaan / In Million;74722.0;60157.0;134879.0;744152.0;4000236.0;4744388.0;731093.0;0;1004189.0;-4608034.0;-4609509.0;134879.0;22353.0;-329740.0;-330566.0;-330566.0;-329126.0;-329085.0;-330664.0;98.00.00;-7079.0;5300.00.00
TFAS;PT Telefast Indonesia Tbk.;I. Technology;I1. Software & IT Services;I11. Online Applications & Services;I111. Online Applications & Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;219870829003.0;43739957446.0;263610786449.0;69163398766.0;2736902563.0;71900301329.0;33333330000.0;;69990806187.0;183597628694.0;191710485120.0;263610786449.0;41282354412.0;2754577533.0;1092743979.0;1345508054.0;1789585057.0;1640998969.0;1198435980.0;147072074.0;9089996734.0;30343726919.0
TFCO;Tifico Fiber Indonesia Tbk;E. Consumer Cyclicals;E4. Apparel & Luxury Goods;E41. Apparel & Luxury Goods;E413. Textiles;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;105263042.0;228839265.0;334102307.0;22611383.0;4451778.0;27063161.0;290705453.0;0;-191119.0;307039146.0;307039146.0;334102307.0;8510640.0;3270191.0;3415772.0;3415772.0;3370411.0;3370411.0;3415772.0;0;-39249145.0;25222931.0
TGKA;Tigaraksa Satria Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D22. Processed Foods;D222. Processed Foods;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;3716526690785.0;465234171852.0;4181760862637.0;1806905964718.0;329565768361.0;2136471733079.0;91849275000.0;0;9056550000.0;1972869943878.0;2045289129558.0;4181760862637.0;1409619499652.0;604907275214.0;478266312889.0;478266312889.0;483482340611.0;483260638642.0;478138250933.0;128061956.0;253527429745.0;579829754939.0
TGRA;PT Terregra Asia Energy;J. Infrastructures;J4. Utilities;J41. Electric Utilities;J411. Electric Utilities;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;39647227417.0;441392683964.0;481039911381.0;40149187474.0;68455185895.0;108604373369.0;275000000000.0;;46574881122.0;321396019771.0;372435538012.0;481039911381.0;6965133855.0;6909205097.0;6787957624.0;6787957624.0;6922404613.0;6013765636.0;5904537614.0;883420010.0;3726470379.0;4057964472.0
TIFA;KDB Tifa Finance Tbk;G. Financials;G2. Financing Service;G21. Consumer Financing;G211. Consumer Financing;National and Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15731.0;Ribuan / In Thousand;0;0;1601438462.0;0;0;511314538.0;355221300.0;0;404532751.0;1090123924.0;1090123924.0;1601438462.0;0;72555137.0;56904251.0;56904251.0;57063022.0;57063022.0;56904251.0;0;-24001290.0;118067378.0
TINS;PT Timah Tbk. ;B. Basic Materials;B1. Basic Materials;B14. Metals & Minerals;B146. Diversified Metals & Minerals;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;5634787.0;7432189.0;13066976.0;2547165.0;3477908.0;6025073.0;372388.0;;64383.0;7041629.0;7041903.0;13066976.0;2526037.0;1406628.0;1041563.0;1041563.0;1189461.0;1189382.0;1041484.0;79.00.00;-561491.0;1209227.0
TIRA;Tira Austenite Tbk;C. Industrials;C2. Industrial Services;C21. Diversified Industrial Trading;C211. Diversified Industrial Trading;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;169214403546.0;181877022080.0;351091425626.0;136732316074.0;46954597996.0;183686914070.0;58800000000.0;;9521891461.0;167404483753.0;167404511556.0;351091425626.0;98728635193.0;3711388443.0;2222723545.0;2222723545.0;2089729135.0;2089719301.0;2222714098.0;9447.00.00;1259582107.0;12554046854.0
TIRT;Tirta Mahakam Resources Tbk;B. Basic Materials;B1. Basic Materials;B15. Forestry & Paper;B151. Timber;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;46297324362.0;205800708938.0;252098033300.0;141395663746.0;712596924728.0;853992588474.0;126471843750.0;0;16238938833.0;-601894555174.0;-601894555174.0;252098033300.0;-27211636932.0;-86093418978.0;-86345480189.0;-86345480189.0;-87142840231.0;-87142840231.0;-86345480189.0;0;-2150249730.0;1995889373.0
TKIM;Pabrik Kertas Tjiwi Kimia Tbk;B. Basic Materials;B1. Basic Materials;B15. Forestry & Paper;B152. Paper;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Ribuan / In Thousand;850762.0;2694418.0;3545180.0;694306.0;632226.0;1326532.0;684810.0;0;29215.0;2218648.0;2218648.0;3545180.0;157912.0;470249.0;463345.0;463345.0;465653.0;465653.0;463345.0;0;-28.435.929.999.999.900;204.896.407
TLDN;PT Teladan Prima Agro Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D23. Agricultural Products;D232. Plantations & Crops;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Ribuan / In Thousand;1756866967.0;3467684935.0;5224551902.0;1521098794.0;1523445666.0;3044544460.0;1294653020.0;0;149759824.0;2179976035.0;2180007442.0;5224551902.0;1246522421.0;705841000.0;573979161.0;573979161.0;586265984.0;586260586.0;573973852.0;5309.00.00;346661136.0;587527526.0
TLKM;PT Telkom Indonesia (Persero) Tbk;J. Infrastructures;J3. Telecommunication;J31. Telecommunication Service;J312. Integrated Telecommunication Service;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15569.1;Miliaran / In Billion;55057.0;220135.0;275192.0;70388.0;55542.0;125930.0;4953.00.00;0;2711.00.00;129258.0;149262.0;275192.0;0;36339.0;27680.0;27680.0;29447.0;22468.0;20753.0;6927.00.00;-6733.0;31947.0
TMAS;PT Temas Tbk.;K. Transportation & Logistic;K2. Logistics & Deliveries;K21. Logistics & Deliveries;K211. Logistics & Deliveries;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;1779346.0;2624516.0;4403862.0;1009798.0;1168518.0;2178316.0;142629.0;;145603.0;2183078.0;2225546.0;4403862.0;1765058.0;1504605.0;1413818.0;1413818.0;1401100.0;1352388.0;1364647.0;49171.0;573247.0;1290199.0
TMPO;Tempo Inti Media Tbk;E. Consumer Cyclicals;E6. Media & Entertainment;E61. Media;E614. Consumer Publishing;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Ribuan / In Thousand;176763280.0;203393649.0;380156929.0;118880311.0;70545081.0;189425392.0;105833325.0;;109017459.0;184690967.0;190731537.0;380156929.0;77028843.0;-4925299.0;-3025438.0;-3025438.0;-1171866.0;-1536922.0;-3378506.0;353068.0;-5854135.0;7408071.0
TNCA;PT Trimuda Nuansa Citra Tbk.;K. Transportation & Logistic;K2. Logistics & Deliveries;K21. Logistics & Deliveries;K211. Logistics & Deliveries;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;24378905660.0;29573279641.0;53952185301.0;8972306915.0;1691591963.0;10663898878.0;42164000000.0;0;6940515304.0;43290821668.0;43288286423.0;53952185301.0;18901699399.0;1202676979.0;736080559.0;736080559.0;2145834652.0;2145427305.0;735491695.0;588864.0;-3585594175.0;1874807971.0
TOBA;PT TBS Energi Utama Tbk;A. Energy;A1. Oil, Gas & Coal;A12. Coal;A121. Coal Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;261275568.0;638053989.0;899329557.0;131905826.0;343713438.0;475619264.0;44077885.0;0;130132436.0;338017590.0;423710293.0;899329557.0;136016019.0;114685642.0;93885354.0;93885354.0;88139879.0;52303039.0;57820059.0;36065295.0;39176355.0;105294404.0
TOOL;PT Rohartindo Nusantara Luas Tbk;E. Consumer Cyclicals;E7. Retailing;E74. Specialty Retail;E743. Home Improvement Retail;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;92133141150.0;105341784929.0;197474926079.0;14621912367.0;20607236016.0;35229148383.0;102500000000.0;0;45001700000.0;162238574288.0;162245777696.0;197474926079.0;40780335446.0;17227071424.0;13756519563.0;13756519563.0;13669005957.0;13673802549.0;13761316155.0;-4796592.0;1239506365.0;3228381563.0
TOPS;PT Totalindo Eka Persada Tbk.;J. Infrastructures;J2. Heavy Constructions & Civil Engineering;J21. Heavy Constructions & Civil Engineering;J211. Heavy Constructions & Civil Engineering;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;1700846106148.0;699022434179.0;2399868540327.0;1151075810835.0;494711450000.0;1645787260835.0;666600000000.0;;332513696305.0;754081279492.0;754081279492.0;2399868540327.0;80257835902.0;-93781473548.0;-93781473548.0;-93781473548.0;-93102300548.0;-93102300548.0;-93781473548.0;;1583278098.0;11938136913.0
TOTL;Total Bangun Persada Tbk;J. Infrastructures;J2. Heavy Constructions & Civil Engineering;J21. Heavy Constructions & Civil Engineering;J211. Heavy Constructions & Civil Engineering;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Ribuan / In Thousand;2322561627.0;667865679.0;2990427306.0;1564009237.0;186242537.0;1750251774.0;341000000.0;0;4728478.0;1242717745.0;1240175532.0;2990427306.0;276109824.0;93219255.0;91646670.0;91646670.0;93361157.0;93390944.0;91679830.0;-33160.0;164805693.0;931265416.0
TOTO;Surya Toto Indonesia Tbk;C. Industrials;C1. Industrial Goods;C12. Building Products & Fixtures;C121. Building Products & Fixtures;National Corporation;Joint Venture - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;1528687046125.0;1776285145866.0;3304972191991.0;427991220891.0;574219520194.0;1002210741085.0;51600000000.0;0;146970000000.0;2302761450906.0;2302761450906.0;3304972191991.0;569803599674.0;396236359765.0;313410762339.0;313410762339.0;350360555158.0;350360555158.0;313410762339.0;0;34660906470.0;405569883002.0
TOWR;Sarana Menara Nusantara Tbk;J. Infrastructures;J3. Telecommunication;J32. Wireless Telecommunication Services;J321. Wireless Telecommunication Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;3651134.0;61974002.0;65625136.0;14446084.0;36746718.0;51192802.0;510146.0;0;20576.0;14400568.0;14432334.0;65625136.0;8121200.0;4459251.0;3496535.0;3496535.0;3584080.0;3528733.0;3442025.0;54510.0;-4524598.0;308636.0
TOYS;PT Sunindo Adipersada Tbk.;E. Consumer Cyclicals;E3. Leisure Goods;E32. Sport Equipment & Hobbies Goods;E321. Sport Equipment & Hobbies Goods;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;349579239725.0;13383520807.0;362962760532.0;98650422600.0;3620625791.0;102271048391.0;143500071200.0;00.00;102724733457.0;260691712141.0;260691712141.0;362962760532.0;24019876747.0;2369906022.0;1883385977.0;1883385977.0;1937213572.0;1937213572.0;1883385977.0;00.00;-429419059.0;2333731643.0
TPIA;PT Chandra Asri Petrochemical Tbk;B. Basic Materials;B1. Basic Materials;B11. Chemicals;B111. Basic Chemicals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;;Ribuan / In Thousand;2281544.0;2648327.0;4929871.0;607683.0;1513082.0;2120765.0;434315.0;;1471175.0;2805474.0;2809106.0;4929871.0;-10954.0;-176475.0;-149399.0;-149399.0;-109418.0;-109557.0;-149538.0;139.00.00;-175155.0;1403973.0
TPMA;Trans Power Marine Tbk;A. Energy;A1. Oil, Gas & Coal;A12. Coal;A122. Coal Distribution;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;26452105.0;80929539.0;107381644.0;15928164.0;2622776.0;18550940.0;28298347.0;0;4926287.0;88830704.0;88830704.0;107381644.0;21136442.0;15052566.0;14296163.0;14296163.0;13988071.0;13988071.0;14296163.0;0;4494457.0;15498716.0
TRGU;PT Cerestar Indonesia Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D22. Processed Foods;D222. Processed Foods;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;2325072196266.0;1202368539045.0;3527440735311.0;2408092701717.0;92873999964.0;2500966701681.0;794541270000.0;0;197448246930.0;1026473032625.0;1026474033630.0;3527440735311.0;337489722010.0;71253779136.0;49687918287.0;49687918287.0;49851187887.0;49851188020.0;49687918446.0;-159.0;156227670376.0;157358664249.0
TRIM;PT Trimegah Sekuritas Indonesia Tbk;G. Financials;G3. Investment Service;G31. Investment Services;G312. Investment Banking & Brokerage Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;2109833545646.0;0;0;1054059637259.0;355465000000.0;0;123828834109.0;1055536851567.0;1055773908387.0;2109833545646.0;0;211691226681.0;177534161098.0;177534161098.0;178642446958.0;178608921569.0;177500956970.0;33204128.0;160107649029.0;604343052445.0
TRIN;PT Perintis Triniti Properti Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15.731;Ribuan / In Thousand;1149653752.0;927324888.0;2076978640.0;1106941234.0;327966519.0;1434907753.0;440447606.0;0;114224323.0;612716256.0;642070887.0;2076978640.0;132566384.0;34895362.0;28044284.0;28044284.0;29094151.0;690340.0;205740.0;27838544.0;33060461.0;67337106.0
